text,likes,replies,date,sentiment
"The Arabs in Gaza and West Bank choose to be separated from the world when they carried out their genocidal attack on Israel. When they choose Hamas and Hezbollah to govern over them. When the choose to accept monthly payments for every Israeli they killed. When they took international aid (money and supplies) then used them to build terrorist tunnels and build rockets used to attach Israel. When they choose to chant ""from the river to the sea"". They are monsters. Most societies don't want monsters among them. It isn't just Americans either...why are all the other Arab countries neighboring Gaza and West Bank not taking in any Arabs from Gaza or West Bank? Yes. They have been abandoned. For good reason too.",0,0,2024-08-22T22:45:30Z,0
Hamas has rejected many ceasefire so far. I don't feel for people who look for trouble and find it.,0,0,2024-08-22T22:26:08Z,0
"came here for the based comments, not the pathetic shilling of the video",0,0,2024-08-22T21:38:46Z,0
CNN is being paid by Qatar or Islamic republic of Iran?,0,0,2024-08-22T21:23:12Z,0
"Playing victim when you started it, what am irony. 😂😂😂😂😂",0,0,2024-08-22T20:35:41Z,0
"why do you keep removing my comments?
I can guess why",0,0,2024-08-22T20:08:25Z,0
Why not turn to your loving kind Arab cousin neighbours.,0,0,2024-08-22T19:31:19Z,0
"40,000 Palestinian killed as ceasefire talks resume. 

40,000 Palestinian killed as Israel continues its Military actions.   Which one is more accurate?  🤔",0,0,2024-08-22T17:19:23Z,0
What a bullshit story.. abandoned by the world when its cnn who sre complicit in this genocide as America send more and more bombs to kill children,0,0,2024-08-22T16:59:36Z,0
"See now what is happening in Bangladesh, they are killing Hindus. One day they will eat the fruit of their deeds. Then they start crying. This is their habit, the whole world except the so called intellectuals know their agenda.",0,0,2024-08-22T15:57:54Z,0
Killed by American ammunitions...US is responsible for this genocide,0,0,2024-08-22T15:52:09Z,0
we all believe what the hamas health minister says about the number of casualties.....,0,0,2024-08-22T15:43:31Z,0
Why should there be a ceasefire ??? The Gazans supported Hamas to start this war when they had such a wonderful place to live in Gaza before Oct 7th.,0,0,2024-08-22T15:14:08Z,0
"Are Gazans ""abandoned by the world"" or by HAMAS? Hamas rejoiced invading Israel, massacring people & taking  many hostages down to Gaza on Oct 7. Don't know if Gazans rejoiced too BUT was that the fault of the world? Hamas has refused to negotiate for PEACE or ceasefire. Is that the fault of the world? And what do they want the world to do; join Hamas, Hezbollah,  Syria, Islamic Jihad, Houtti, Iran & others to attack Israel? Is that the solution?",1,0,2024-08-22T15:07:10Z,0
None is telling them to release the captivated innocent Israelis. Just playing the victim card.,0,0,2024-08-22T14:30:48Z,0
All lies and lies of international main media. God Bless Israel.,0,0,2024-08-22T14:06:53Z,0
"Are HAMAS turns Civilian women and ahildren when they die fighting, what is the no of Hamas killed in the war, why Russia was not given important when it comes to occupation and agression, even the UN seems to support Russia in Ukraine",0,0,2024-08-22T14:01:58Z,0
They choose for Hamas and let their children grow to terrorist. Shalom,0,0,2024-08-22T13:49:31Z,0
The world should put pressure on Hamas. They have no interest in the security of their civilians.,0,0,2024-08-22T13:48:48Z,0
Nope.  Abandoned by your elected leaders!,0,0,2024-08-22T13:48:26Z,0
No 40k includes Hamas,0,0,2024-08-22T13:43:15Z,0
Collective punishment is a crime against humanity,0,0,2024-08-22T13:41:22Z,0
They're all  Hamas  or supporters of  Hamas. These people were the  one  dancing on the  street  during October 7.I have no  pity for  these people  They're all suppoter  of Hamas  clearly they don't want  peace.,0,0,2024-08-22T13:38:54Z,0
Palestinians have been abandoned by their moslem brothers and hamas.you vote for terrorists you die for terrorists.,0,0,2024-08-22T13:38:38Z,0
It is scary to see how people in the comment section are cheering for a genocide.,3,0,2024-08-22T13:28:32Z,0
It is America which is causing and helping genocide. Shame on such nations. Time never stay the same. Why west is senseless?  These 43000 dead will never come back regardless of ceasefire. How many more you want to murder ? 2billians as one of your minister suggested?,0,0,2024-08-22T13:25:05Z,0
Genocide is not OK. Your humanization of Arabs does not justify it.,0,0,2024-08-22T13:18:52Z,0
"There's pro-izrahell group apid by everywhere trying to brainwash all Christians and trying to skip you from comments list, there where all fake account created and watchdigs",0,0,2024-08-22T13:14:22Z,0
"When Arabs are ethnically cleansed and tortured to maintain US supremacy, and full spectrum dominance, we can see clearly that US Empire is nothing but a racist social order held up with the force of genocide!",0,0,2024-08-22T13:12:33Z,0
The  right to live and the right to self determination is not too much to ask for.,0,0,2024-08-22T13:10:37Z,0
"What about the suffering people in Congo, have you forgotten about what's happening there🤷",0,0,2024-08-22T13:04:14Z,0
"I wonder why this reporter is speaking from Qatar, she should be in Gaza helping the ""victims"" so they don't feel abandoned anymore",0,0,2024-08-22T12:11:21Z,0
"Let the Muslim countries supporting and give shelter asylum seekers.
This are not the responsibility of the west and European countries.",0,0,2024-08-22T11:58:55Z,0
The world is not stupid we see and know who is to blame.,0,0,2024-08-22T11:57:54Z,0
"This is what happens in war. Nobody wins.
Stay and clean your mess up.",0,0,2024-08-22T11:51:17Z,0
Now people in Gaza should know how israely feels no one cares about raped women killed babies torching men don't blame Jews blame hamas  the world do not want to understand that hams shoot at Israel among civilians and expect Israel not to respond hams is the only one responsible for his action Israel did not started the wor hamas do not want to stop the war if he cared he would release the hosteges how about the kidnaped Jew returning dead in bags no one talks about them all talks is only about Gaza one sided information on news,0,0,2024-08-22T11:46:06Z,0
"Really?
😂😂",0,0,2024-08-22T11:13:15Z,0
"CNN you are a left wing propaganda arm for Hamas! People can see straight through your BS! Hamas is the problem and you will not condemn them! The people of Gaza
made their decisions and they have to live with it. It is sad that children are at the brunt of this conflict, it is still hamas who are the problem. Put pressure on hamas to come
to the table and agree to a ceasefire and stop making excuses, the UN is as weak as P**S!",0,2,2024-08-22T10:13:14Z,0
Gazans bringbthis hell on tgemselves: hand back the hostages or shut up,0,0,2024-08-22T08:53:26Z,0
Palestinians no one cares about. They are but a cynical means to enable western anti semitsm. In this sense they are punished with divine serendipidy,0,1,2024-08-22T08:51:52Z,0
Don’t blame the world . There are many donations from other countries but what happened to the money. ? Ask Hamas how they spend the money. Should blame Hamas the one. Abandoned their own people. Palestinians supports Hamas then ask Hamas accountability why abandoned their own people and ran away hiding under the tunnel it  & declaring war against Israel and left behind civilians after destroying their own land . Greedy for power better use the money to build the houses and develop the country instead buy weapon while civilians starving for poverty caused by the war.,0,0,2024-08-22T08:15:53Z,0
"Dont dare ask for your own freedom, Usa and israel dont like that, what else do you expect from  them when usa and israel are founded on genocide and ethnic cleansing.",1,0,2024-08-22T08:11:43Z,0
Israel is abandoned by the world !,0,1,2024-08-22T08:09:57Z,0
CNN is free propaganda for Hamas🤮,0,0,2024-08-22T08:01:12Z,0
CNN is also abounded,0,0,2024-08-22T07:18:27Z,0
It could be said the cruelty of the mediators or 40000 for the security of occupation the natives  have no right or security for US.,0,0,2024-08-22T07:14:30Z,0
Still the world with the terrorist calling him PM.,0,0,2024-08-22T07:06:05Z,0
This is all the consequence of 76 years of Arab hatred and constant negative education about Israel. Because of  Hamas's refusal to come to any arrangement with Israel at any time Hamas is entirely responsible for all the suffering and misery of the Gazans. All those who support Hamas and encourage them are complicit in extending the misery of Gazans.,0,1,2024-08-22T06:47:26Z,0
"1500 Iranian protesters were killed on streets by the Islamic Regime in Tehran in only 5 days in 2019. You Palestinians created the 7th October, what had you expected from Israel when obviously your leaders want you to be killed to fuel their ideology??",0,0,2024-08-22T06:42:46Z,0
"Give me a break there are dozens of conflicts in the world. They should not even giving attention, they started this was and now playing victims.",0,0,2024-08-22T06:31:41Z,0
"To people of Palestinian, never believe terrorists like hamas ..they are a death cult",0,1,2024-08-22T06:27:16Z,0
"Wow, cnn r like the bbc ..",0,0,2024-08-22T06:25:15Z,0
They feel abandoned by the world? They're most abandoned by the ppl in Gaza..,0,0,2024-08-22T06:02:07Z,0
"So you can't confirm or deny, but you can confirm that the majority are civilians? Please, provide evidence that allows you to confirm that",0,2,2024-08-22T05:27:08Z,0
Let the two countries resolve themselves. Who strong will win. Thats all. Other countries should not involve. Israel is absolutely right to protect their country and people.,0,0,2024-08-22T05:12:42Z,0
"Iseaeli's : They murder, rape, hold Palestinians hostage, torture them for more than 70 years. They are settlers who are stealing the homes of Palestinians. The Western media hides this because they are friends of Israel.  And if there is only 1 response from the resistance, then it is world news! ( Oct 7) 

Israel: a terrorist Apartheid state

They want all Palestinians dead. And are doing that day and night. There were thousands of Palestinian hostages in Israel BEFORE oct 7th! Why does nobody talk about that??",0,0,2024-08-22T04:51:01Z,0
"Sad to see children in distress! 
They know more about what is good of life than their own leaders who use them as shields for a victory ! 
What a world we live in !",0,0,2024-08-22T04:45:23Z,0
Only themselve to blame and still to blame. They were complicit in taking Ysraelies as hostages and stilll is  holding them captive. They are people full of hatred.,0,0,2024-08-22T04:44:10Z,0
CNN should interview Sinwar...Gaza's government is responsible for its people. Come on CNN,0,0,2024-08-22T04:14:14Z,0
But isn't that what they want.,0,0,2024-08-22T03:53:53Z,0
"CN is a major joke of a ""news"" network.",0,0,2024-08-22T03:49:43Z,0
"Israel is exterminating the Palestinian people. To call it a war is only a cover. As of June 16, 2024 only about 300 IDF soldiers have been killed since the ground invasion, 20% of which were accidents and friendly fire. That compared to 40,000 doesn't seem like a war.",0,0,2024-08-22T03:38:17Z,0
Kirby the frog😂,0,0,2024-08-22T03:09:50Z,0
"The Jewish families.
 Say the same thing they went their family back. Why don't you discuss that.",0,0,2024-08-22T03:05:52Z,0
"Ladies, which is, shouldn't be called that, but what if your kids were hostages?
 What if your kids were hostages disgust me?",1,0,2024-08-22T03:04:26Z,0
What about the children that were taken?The 2 red headed boys.Why don't you discuss that?You should be ashamed of yourself that you're not advertising the hostages shameful,17,5,2024-08-22T03:02:53Z,0
Why they feel abandoned?hamas is still there with them,0,0,2024-08-22T03:02:33Z,0
"Why don't you?
Talk about getting the hostages out and the war will be over very simple.Are you that damn dumb",1,0,2024-08-22T03:02:02Z,0
So much hatred towards Palestinians in the comment section.just heartless  ignorant of facts and not honest in searching the truth of the cause of this genocide but with or without your support Palestine will be free .hypocrites karma will hit you soon,2,0,2024-08-22T02:44:51Z,0
"Killing innocent people is just crazy. Natanyaho is a sick Man as his psychiatrist said, who either was assassinated or he committed suicide. I know what should be done to deter the terrorism of Israel, that is, respond to bloodshed with bloodshed because history is all about war, and men will never be civilized. You reading this you know it's true. Yes hamas was fooled into attacking the occupier because Israël is too protected with advanced technology thanks to the usa which loads of its printed dollar freely. As human being with compassion , I sided with Israel first, but killing on daily basis is just catastrophic . To see the videos watch Aljazeera Arabic.",0,0,2024-08-22T02:42:39Z,0
Perhaps Gazan support for Hamas isn’t working?,0,0,2024-08-22T02:37:17Z,0
Shame on us Americans got providing aid to a genocidal government,0,0,2024-08-22T02:26:05Z,0
#releasethehostages,0,0,2024-08-22T02:21:34Z,0
They are abandoned because they side with Hamas and too many are Islamist terrorists.,0,0,2024-08-22T02:10:11Z,0
they shamed the whole world now they want help? we are Godless.,0,0,2024-08-22T01:51:57Z,0
"about 2,000,000 pop. and 40,000 is 2% killed in Gaza.",0,0,2024-08-21T23:59:23Z,0
"CNN needs to report the FACT that military experts report that the civilian to combatant casualty ratio is THE LOWEST IN RECORDED HISTORY in warfare---not only urban warfare. Lately the ratio as calculated by US and British military experts has fallen to 1:1. (The US ratio in Iraq and Afghanistan was as high as 10:1 and not lower than5:1---John Spencer of West Point reports.)
If Gazans want help, let them overthrow HAMAS who is the author of this war and the price the Gazans are paying by having waged war with Israel by massacring primarily civilians in their multiple attacks on October 7th.
The amazing infantilization of the Palestinians continues in the media. They are never ever responsible for anything: their hideous leadership that steals international aid and money that should be used to provide services to them. The leaders of the PA and leaders of HAMAS are listed as BILLIONAIRES.",5,2,2024-08-21T23:28:08Z,0
"They have been. If leaders had hearts that were not evil for the love of money power and control, the earth would be in such abundance that no one would be abandoned and we would solve all human problems with decent scientific and ethical human justice.",0,0,2024-08-21T23:17:33Z,0
"The people of Gaza have only theirselves to blame, their hate culture has destroyed them and the fact they worship a false god.",1,0,2024-08-21T23:00:08Z,0
"cnn terrorists supporters, tell truth",0,0,2024-08-21T22:52:54Z,0
Ask yourself what any country will do in response to what happened on October 7. No mercy for these people who celebrated at that day,0,0,2024-08-21T22:12:03Z,0
"Blame it ON HAMAS, THEY HAVE USED THEIR OWN PEOPLE AS HUMAN SHEILDS GET YOUR HEAD OUT OF YOUR BUTT HOLE!!!!",0,0,2024-08-21T22:07:37Z,0
"QUIT LYING, THERE HAVE NOT BEEN 40,000 CIVILIANS KILLED IN GAZA!!! LIAR, LIARS, & LIARS CNN IS FULL OF IT!!!",0,0,2024-08-21T22:05:56Z,0
"With so many Americans out of work, WHY does CNN insist on hiring BRITISH journalists??",0,0,2024-08-21T22:05:23Z,0
"WHAT does Kirby mean, “BOTH sides??”….You can’t compromise with terrorists.",0,0,2024-08-21T22:02:09Z,0
Are Gazans willing to jettison Hamas??,0,0,2024-08-21T22:00:19Z,0
Biased program by this women. Every day shows how many innocent people Israel killed not a word about 17k Hamas kilers..not a word about the 180 terror tunnels from Egypt ....shame on you this is not journalist CNN is terror supporter,0,0,2024-08-21T21:14:48Z,0
Our US government is responsible for everyone who died in Palestine. Shame on our US government. They are hypocrites,0,0,2024-08-21T21:02:59Z,0
You got lran and Russia.,0,0,2024-08-21T21:01:23Z,0
Who cares about t3rorist?,0,0,2024-08-21T20:57:15Z,0
"who the heck is  Hamas  and why do   they have to murder all the Palestians  all this time you are still looking for so called Hamas.  is  it even proven that they are still alive if they are go after them leave those Palestians alone  its pitiful    and the world sits back shower get dressed in their nice clean clothes and suites  sit behind  a camera   and                 talk about it,       whats to talk about you have been talking since Oct    you should have done something in october to get those people out of there.       who ever can put a stop to these murders of helpless pregnant women infants children women and men       God will Judge you    if you have the power stop this madness its crazy just killing these poor people .     To the Palestians   i may not be spelling your names correctly .   i will continue to pray for you until this madness is over ,  people care i care  i know where you are right now you feel totally helpless, this has to stop  ii personally dont know why this has continued this far.  i care  i believe most people care  i pray,   they kill blk people when ever they feel like it as well  i just wanted you all to know that i feeeel for you all and i care, i cant believe i am witnessing this horrific genocide.  i am so sorry this is happening to you all.   i pray Our Lord will rescue you all soon.  i am shocked by whats going on,   they have been murdering blks for as long as i can remember when i was little  i am fully grown now and they are still doing it  unreal.  what can i say  pray pray many people are praying for you pray to the real true God   in his sons name Yahshua  do your best to survive  i know you are  i myself have no power to do anything but my father in heaven who son died on a cross for All people will hear   love you in the Lord Shalom",0,0,2024-08-21T20:55:58Z,0
I’m sorry you don’t like the war that THEY started. The Pals still support Hamas… so what’s the problem? Islam calls for shahid… what’s the problem? Islam calls for the destruction of Jews… you think Jews will just sit and take it?  Genocide? In 10 months they haven’t been able to erase Gaza? Maybe because the IDF only go after terrorists and because they use kids and women as shields? Have you seen those kids being trained as terrorists and bowing shahid and to kill as many Jews as possible?  GIVE ME A BREAK. All you’re doing is fueling gaslighting. They hate Jews more than you care for a ceasefire.,1,2,2024-08-21T19:38:06Z,0
"Wow, thousands upon thousands have been killed, but the world leaders have become so insensitive.
Some people think it started after October 7 attacks, but the media will not let you know about the list of numerous attacks on innocent Palestinians by the Israeli government, which has been going on for decades. Shame on Israel and shame on US for supporting this terrorism.",0,0,2024-08-21T19:20:34Z,0
Better not to start a war if yxou don't want to lose it and better not to use human shields if you don't want dead people...,1,1,2024-08-21T19:18:52Z,0
Thank you for showing the truth too and may God Almighty give quick victory and justice to the oppressed!,2,1,2024-08-21T18:25:47Z,0
WHERE ARETHEYR LEADERS. WHY ARE THE NOT HIDING IN THE TUNNELS,0,0,2024-08-21T17:17:25Z,0
"""Palestinians"" are persona-non-grata in Arab countries because they destabilized neighboring regimes in Jordan and Lebanon.",2,1,2024-08-21T17:02:46Z,0
"The massacre of October 7 demonstrated that handing over Gaza to the Palestinians in exchange for peace was a mistake. The indoctrination of the population in Gaza and the West Bank, for generations, has created a society of violence and hatred against Israelis and Jews, causing different waves of terrorist attacks and cruelty against civilians. If you ask Palestinian civilians on the streets, only a minority supports Israel, the majority of them want the destruction of the Israeli state. If you ask the Israelis, however, the majority want peace.   So what to do? Whose responsibility is it to generate peace? An entire society would have to be re-educated. If Israel does so, it would be state interventionism, and would threaten the self-determination of the Palestinians. Will the Palestinians themselves or the UN institution Unrwa, responsible for that same indoctrination of death and destruction, do it? I don't believe it. So, rather than discussing the solution, we should precede what is going to happen, Israel is obliged to retake Gaza, in this war, and convert it into sovereign territory, and under its total control. And if they attack Israel from the West Bank, there will be a war with the West Bank and it will end in the same way as Gaza. And all under international laws on war. 

The second important thing about this conflict is that the majority of Palestinian militarized groups, who advocate eliminating the state of Israel, and creating ""a Palestinian state"" by force, and who obviously subjugate their own population, ""The Palestinians "", under an Islamic fundamentalist religious dictatorship, have been financed, organized and trained by other Islamic countries, such as Egypt, Syria and Iran, that is, they are not really Palestinian nationalist political forces. So, how legitimate the Palestinian nationalist movements really are, and if this Palestinian identity really is, it is nothing more than a smokescreen to cover up the totalitarian interests of the Islamic Brotherhood to dominate all the territory in its path and its population?

In the end, let's be realistic, and let's not hide the truth, and let's not try to see something else that is not. Gaza was an Israeli territory that had good economic activity and was prosperous, and was handed over to the Palestinian Authority in 2005, the Israeli population was forced to withdraw completely, so that it could be developed together with zones A and B of the West Bank, the desired state. Palestinian, without Jews, and in 2007, under democratically elected elections, Hamas became the government, they murdered the opposition, and anyone who did not support the regime, including the Christian Palestinian population, and since then Gaza was transformed into a military base Iranian. And this supported by civilians and their ""Palestinian"" leaders. So, Gaza is not actually part of the Palestinian state, it is part of the state of Iran, and its population that voted for it and supports it, does not actually have a Palestinian identity, but rather an Iranian or Islamic one.",1,3,2024-08-21T16:16:55Z,0
What fake world!,0,0,2024-08-21T16:03:23Z,0
"Come on.. send the Reporters home or out where things are news, like Africa (many many killed in war which is still going on..!!! They need attention, more than the people in Gaza are dead but reporters are so anti-semitic it is awfull. Send these spoild reporters to Russia, Afghanistan, Iran or China… we have heard enough from Hamas and Gaza, and hornestly we have had enough from spoiled reporters in Israels nice climate, reporting Qatars propaganda. Get a grip CNN. Do some serious work, report what matters, not all that evil propaganda. I want to see these reporters in Sudan and other countries that suffers for real, and dont throw out old food and drive around in Mercedes cars.",1,0,2024-08-21T15:51:32Z,0
"They vote Hamas , Big mistake",1,2,2024-08-21T15:44:03Z,0
Palestinians celebrated OCT7.. now the repercussions affecting Palestinians... crying and calling the whole world.. end of the day.. Gaza is gone.. still want to.suppprt Hamas = Devil..,1,0,2024-08-21T15:32:42Z,0
please Allah help bangladesh people from India.,1,0,2024-08-21T15:30:18Z,0
What a mess.,0,0,2024-08-21T15:11:44Z,0
the comments prove how brainwashed people are. And channels like CNN n their narrative is a big part of that.,1,0,2024-08-21T15:06:09Z,0
Its what their leaders wish for them coz how could they teach hate from schools .blame it on their leaders and CNN BBC and other channels which are paid to promote hate towards jewz across the world,1,0,2024-08-21T15:00:25Z,0
"Really??? The Gazans brought it upon themselves!
The Gazans voted for Hamas. On October 7th, they celebrated in the streets, praised Allah, distributed sweets, and kidnapped innocent Israeli civilians to the tunnels of Gaza. The Israelis were paraded through the streets, beaten, and spat upon. The Gazans even held captives in their homes in exchange for money.",48,15,2024-08-21T14:41:06Z,0
