text,likes,replies,date,sentiment
"Netanyahu indicted for corruption in three cases,",0,0,2024-02-11T01:10:23Z,0
"Netanyahu indicted for corruption in three cases, in first ...


28 ene 2020 — Attorney General Avichai Mandelblit on Tuesday filed the indictment against Prime Minister Benjamin Netanyahu for charges of bribery, fraud ...",0,0,2024-02-11T01:10:16Z,0
"which say they are Jews, and are not, but do lie;",0,0,2024-02-11T01:08:32Z,0
"Behold, I will make them of the synagogue of Satan, which say they are Jews, and are not, but do lie;",1,0,2024-02-11T01:08:28Z,0
Hamas started all this now Isreal has no choice but to end it or wait till hamas surrenders,0,0,2024-02-11T01:07:51Z,0
"Mad channel. 
Just trying to Sal video game.",0,0,2024-02-09T11:04:21Z,0
"Who start the war, ""hamas"". Who killed innocent Israyeli people including women and children, ""hamas"". Who take hostage innocent people,"" hamas.",0,0,2024-02-06T13:43:54Z,0
bwkmai ngn lori ayam kat saxon yg jokey airbond now2!!!!!!!affirmative frenzy fire first!!!!!!!!!!!!,0,0,2024-01-31T11:23:00Z,0
ok.......bkakaq airbond!!!!!!!!for elizabeth dlm hutan??????bkq 201!!!!!!!!!!!!!,0,0,2024-01-31T11:21:27Z,0
I don't believe for a moment that they were not warned.,0,0,2024-01-30T10:23:08Z,0
"What drama. Without warning?  First of all did Hamas give a warning when they purposely targeted children, babies, women, men, old people for rape and torture? Mutilation,  murder,  burning and beheading?  And don't forget after all these evil, they even stole from them? How sick can anyone get?",0,0,2024-01-30T10:21:20Z,0
FC xx FC ft TF CG uh GC x CG f CG FC CG HB bj b FC x FC CG FC CG f CG f CG GG hi uh x CG FC CG FC CG d CG FC CG uh c CG uh hi ii i ug c GH i Rd Dr Rd ft TF CG y by us is in NJ you are iw to be in touch with me and my family and I will have to you in NJ in a timely X xx,0,0,2024-01-26T12:23:42Z,0
Stumble stumble stumble ohhh key point here's who we blame everyone can see through your lies everyone,0,0,2024-01-21T11:58:15Z,0
Genocide is not self-defense. Unprecedented war crimes against millions of civilians in Gaza is not self-defense. Using billions of taxpayers' money to fund such crimes and support another country in a clear violation of the international law is neither what America stands for nor to the benefit of the American people especially at the time the US economy is facing very significant challenges.,0,0,2024-01-19T06:20:19Z,0
Hamas never cared for their own people,0,0,2024-01-07T12:48:07Z,0
free palestinA,0,0,2024-01-03T08:47:51Z,0
I think they stopped dancing and giving sweets after the massacre of 07.10....,0,0,2024-01-02T21:38:48Z,0
Not the Holocaust.,0,1,2023-12-27T04:22:03Z,0
Qatar is responsible for this entire tragedy.,0,0,2023-12-23T21:35:11Z,0
"Poke the lion, you get bit.  Hopefully, the Gazans will realize they shouldn't have elected a terrorist government, but they probably won't.  They just blame Israel instead.",1,0,2023-12-21T03:45:13Z,0
Greed and power will torn the world apart sooner or later .may god bless  all the victims who've lost their life love one❤.,0,0,2023-12-17T21:36:46Z,0
"O my Lord Jesus 
When will these people learn to 
Turn the chip pan off after cooking ?
Or has Ramsammy been eating vindaloo curry again ?
Vindaloo very powerful",0,0,2023-12-17T00:45:08Z,0
Live Canada.  wish war stop,0,0,2023-12-15T04:17:45Z,0
Even though everything happened they never gave up  i wonder how small kislds is pls i will cry,0,0,2023-12-09T11:26:04Z,0
Israel taking a page right from Hitlers propaganda book is crazy.,0,1,2023-12-08T23:31:03Z,0
"Israelis can't live in peace until the Palestinians are in peace and this is true all over the world.  There is no history of one race being completely exterminated and another race living in peace, and the race that is being destroyed will grow back at breakneck speed.  The Jews that Hitler wanted to destroy and the Japanese that America wanted to destroy are ruling the world today. Similarly, the reality is that the Sri Lankan Sinhalese want to destroy the Eelam Tamils ​​and the Israeli Jews want to destroy the Palestinians. Elam Tamils and the Palastines are the ones who are going to rule the next century.",0,0,2023-12-06T17:06:51Z,0
URA URAA URAA LAWAN PENJAJAH ISRAEL,0,0,2023-12-06T03:21:07Z,0
it is inappropriate to mention the reason for self-defense for the invaders. Israel is a big lying country and Israel is a real terrorist.,1,0,2023-12-03T09:51:28Z,0
those israiles need to get out of there fast,0,0,2023-12-01T12:48:38Z,0
It seems like Hamas cares more of killing Jews than of helping the Palestinians,0,0,2023-11-30T09:57:24Z,0
"Zionisim and natzism, what's the difference?

Appears to me natzis were more humane! At least their atrocities happened decades ago..not today",0,0,2023-11-28T08:34:13Z,0
That’s very frustrating and frightening! As always the casualties are the civilians used as a shield by Hamas.,1,0,2023-11-27T21:11:06Z,0
"I'm not at all religious, and have zero faith in mankind's ability to survive (unaided), however, I am optimistic.  Imagine having the power, knowledge and  comprehension of a God.  Imagine also having the ability to see and perfectly balance right from wrong, without any interest in who believes in or supports you.  Now imagine acting without compassion or prejudice to eliminate ALL the worst people and assist the subjugated worldwide, almost instantly. AGI, programmed by idealists will do this sooner than most realise.  Judgement day for evil, is terrifyingly close.   Hope I'll be there to see you the day after.",0,0,2023-11-25T09:05:45Z,0
yeah what the innocent people hamas murdered!?,0,0,2023-11-25T08:56:17Z,0
They didn't. They kept them safe from their own gov bombing them. riddle me that Australia.,0,0,2023-11-25T02:12:18Z,0
I feel so for the truly innocent but you know in war nobody wins,0,0,2023-11-23T01:20:08Z,0
Holly fucking shit,0,0,2023-11-23T01:19:39Z,0
Jews are no different from Nazis. Gaza is no different from Auschwitz. All the same.,0,0,2023-11-22T19:34:45Z,0
You reap what you sow !,4,0,2023-11-20T16:31:26Z,0
NETANYAHU WAR CRIMINALS IN GAZA,1,0,2023-11-18T12:57:54Z,0
And people wonder why october 7th happened.  THIS IS WHY . THIS ALSO GOES AGAINST INTERNATIONAL LAW BUT THAT DOESNT MATTER WHEN THE US IS YOUR B[]TC#,0,0,2023-11-15T16:21:46Z,0
Feel sorry for only those people who are innocent,1,0,2023-11-14T08:42:42Z,0
Criminals stop the war,0,0,2023-11-14T01:08:43Z,0
"Hello, 🐕🦧🐶🦋🦜🦜May I share an Old Testament Verse with you from Daniel 7:14 ""And there was given him dominion, and glory, and a Kingdom, that all people, nations, and languages, should SERVE Him; his dominion is an Everlasting dominion, which shall not pass away, and his kingdom shall not pass away, and His Kingdom that which shall not be destroyed.""  Also, can I share Isaiah 53:5 "" But HE was WOUNDED For our TRANSGRESSIONS, he was BRUISED for our iniquities; the chastisement of our peace was upon Him, and with His STRIPES we are HEALED.""
God the Father loves you so much that He sent Holy Sinless Jesus (His Holy Son) to earth to be born of a virgin.Then, to grow up and die on a cross for our sins. He was in the tomb for 3 days, then Father God raised Holy and Sinless Jesus Christ (Y'shua) to Life! He appeared to people and went back to Heaven.  We must receive Sinless Jesus sincerely to be God's child(John 1:12).After we get saved by grace through faith in Christ, if we truly love the Lord Jesus Christ, then we will obey Jesus(John 14:15).  Mark 1:15 ""And saying, the time is fulfilled, and the kingdom of God is at hand: Repent ye, and believe the gospel."" Jesus said in John 14:15 ""If you love Me, keep My commandments. ""There's a real hell. It says in Revelation 21:8 ""But for the cowardly, & unbelieving, and abominable, and murderers, & immoral persons  sorcerers & idolaters & all liars, their part will be in the lake that burns with fire & brimstone..."" Please sincerely receive Holy Jesus and put your true faith and trust in Him today and please repent.  Will you have a Real encounter with Holy Lord Jesus (Y'shua is His Hebrew Name) and stay in a Genuine relationship with Him daily please?",0,0,2023-11-12T23:30:45Z,0
THIS LOOKS LIKE BEIRUT......UNLIVEABLE......,0,0,2023-11-11T22:47:18Z,0
"Hamas never face man to man but hides among civilians, it is a coward and foolish organization that only wants destruction",1,0,2023-11-10T02:32:19Z,0
"Isn`t it ironic that probably the clearest blueprint for Peace on Earth, now largely forgotten, 
came from a man born in Israel / Palestine, 
who taught the discipline of overcoming selfishness & greed by developing Universal Kindness & Sharing : )",0,0,2023-11-09T19:26:44Z,0
"Instead of saying it will release hostages if the bombing stops, Hamas says it will kill hostages if the bombing continues. They shouldn’t have taken hostages in the first damn place!",0,1,2023-11-08T07:09:05Z,0
Let me get this right.  The world news media (except in the arab world) say that Hamas started this recent war.  If that is true does Israel not have the right and duty to do whatever it takes to destroy the mortal enemy - Hamas?  Where I come from yes they do.  Even Hitler's troops didn't hide behind their civilian population to protect themselves from allied fire power during the allied counter attack in the second world war - but Hamas does.  A cease fire would further assist Hamas and Israel knows it.,0,0,2023-11-08T02:53:29Z,0
Not so rapy now arent you?,0,0,2023-11-07T01:46:42Z,0
Crazy how our country USA seems to lie and coverup things about certain groups or countries when they go to eat with one of our allies. Most people don't know that Isreal is the real terrorists and the ones that have been killing thousand of innocent people and the ones that should be held accountable wake up people and actually do the research before you feed in to all the lies,0,0,2023-11-06T08:54:21Z,0
How can you say without warning? IDF warned several times with several ways.,0,0,2023-11-06T01:08:39Z,0
"Israel does more than anyone else to protect civilians.
The residents of the houses where an attack is imminent are still warned in good time so that they can get to safety.
Everything else is a lie.",0,0,2023-11-05T22:37:59Z,0
"new york,californias",0,0,2023-11-04T01:45:35Z,0
The Music iss realy stupid.,0,0,2023-11-03T23:26:42Z,0
In my opinion we peoples are all victims of the interests from our politicians.,0,0,2023-11-02T09:08:51Z,0
so you become the nazis you once were tortured by? how does it explain it? you say hamas killed innocents.. but you airstriked thousands of innocent civilians.,2,0,2023-11-01T08:16:01Z,0
"This is very sad, we got a prey for this people..🥺",1,0,2023-10-31T18:07:43Z,0
this is hurtful to watch..,1,0,2023-10-30T22:27:59Z,0
People don't care who gets hurt in this war 😢 it's very sad for the world to watch we all humans 😢 not cool 😢 my heart can't 💔,0,0,2023-10-30T22:07:16Z,0
Horus in the clouds,0,0,2023-10-30T16:32:19Z,0
That is what happens when you fuck with Israel.,0,0,2023-10-30T15:31:23Z,0
God please help 🙏,1,0,2023-10-30T03:01:34Z,0
Love from India STAY SAFE ! EVERYONE I WILL PRAY I AM A GIRL WHO IS TIBETAN AND MONEYPSER,0,0,2023-10-29T18:41:14Z,0
Shirley allah must be running low on virgins!     #FAFO Terrorists,0,0,2023-10-29T01:32:15Z,0
"How hopelessly naïve are Hamas ?
Russia & Iran encourage them to be “savage” in their attack on Israel, purely to ensure that the world focus shifts from Ukraine, where Russia are losing (badly), & it is only going to get MUCH worse for the Russian troops!
Russia CANNOT & WILL NOT be allowed to “win” in Ukraine, & will be forced out of Ukraine with a terrible loss of life on both sides - but Ukraine is now an existential war that the West will use to crush the Russian political elite.
Sadly, given their crimes, Russia will not be allowed back into civilised world society for decades to come after their disgusting murderous, (and hopelessly outdated) tactics, strategies & equipment.

Hamas, Hezbollah & Iran have “poked the bear” once too often & will now suffer for it, for many years to come!
The people of Gaza must expel Hamas (if there are any of them left after the bombing & invasion), & force them out for good!

Hamas are hurting their own people more than the Israelis are, & do NOT have their own people’s best interests at heart.

The whole CIVILISED world condemns ONLY HAMAS, Hezbollah, Iran & Russia, & silently watches while Israel completely destroys Gaza.

What did Hamas hope to gain? Whatever it was, & however you choose to read it - THEY FAILED COMPLETELY.
Israel will not stop this time, & neither they should!
You don’t pull on Superman’s Cape, you don’t spit into the wind, & you most certainly do NOT EVER attack Israeli civilians & deliberately & obscenely slaughter innocent civilians, men, women & children - without expecting a terrifying response.

That is what they got, and that is purely the fault of Hamas & their perverted & simply stupid ‘leadership” (if you can call idiocy like that “Leadership”).

Israel, take heart, the free & democratic countries of the world are right behind you.

Get the job done & then get out! 

But GET THE JOB DONE! 

It’s now or never!

RH Auckland, New Zealand 🇳🇿🇮🇱🇳🇿🇮🇱",1,0,2023-10-28T09:09:20Z,0
Please don't add music to this kind of footage!!!!!!!!!!!!!!!!!!!!!!!!!!,0,0,2023-10-27T20:35:10Z,0
Illegal settlers start to fled isreal like never before. Isreal it will be gone forever soon. The resistance will fight for the land to the last soul. Jews please go back where u came from?,0,0,2023-10-27T18:41:03Z,0
Likely the west will become Palestine land because I see a lot of Palestine flags all over Australia to Europe USA and Canada 👍,0,0,2023-10-26T23:47:01Z,0
Chaos on the World...stop that we have much other Problems...Idiots,0,0,2023-10-26T21:52:56Z,0
play stupid games - win stupid prizes,0,0,2023-10-26T20:34:09Z,0
Im surprised Israel don't bring back the stuka,0,0,2023-10-26T00:07:37Z,0
"WAR IS NOT OURS , BUT THE CONCEPT OF

GOD ! ISRAEL WAS NOT EGYPT !",0,0,2023-10-25T10:55:10Z,0
The chosen race! Yahweh bless Israel.,0,0,2023-10-24T12:29:53Z,0
Religion doing it again. Can any of them get it right? Lots of excellent morals and lessons but when it comes to being neighbors...nope. Btw 3:58 lots of secondary explosions hidden in the civilian building.,0,0,2023-10-23T23:44:42Z,0
"Israel defends themselves against terrorists, years of antisemitism around their country, countries like Iran who try to wipe out Israel! We should remind ourselves that Israel is the only democracy in this region, and they have a right to defend their country!",0,0,2023-10-23T22:57:44Z,0
These neanderthals have been killing each other for years why are the sudden is the news,0,0,2023-10-23T19:30:21Z,0
"Israeli children were massacred. Some people: This is a terrorist attack, you should not kill children!

Palestinian children were killed by Israeli bombs. The same people: Meh.",0,0,2023-10-23T10:16:32Z,0
"So so sad to see the human race killing each other, human race not ready to listen to one another but destroying this land give to us by God for free.STOP the wars please",1,0,2023-10-22T10:01:11Z,0
Israeli war crimes,0,0,2023-10-22T00:58:14Z,0
Who is this God of Israel people keep praying for,0,0,2023-10-20T08:29:24Z,0
The Romans sieged Jerusalem in 33 AD and The Jews God is taking Gaza back by siege in 2023 !!,0,1,2023-10-20T07:54:54Z,0
Siege of Gaza has a nice Ring to It !,0,0,2023-10-20T07:51:38Z,0
"Who is this group of Arabs At The United Nations to tell The Great God of Israel what to do in Gaza ? , God laughs At You ! . Gaza belongs to The Jews God in Israel not the Palestinians ! , Go put that in your un nato land for peace pipe and smoke it !",0,0,2023-10-20T07:49:57Z,0
"UN NATO and The Palestinians stole Gaza from The Great God of Israel with the land for peace deal. No peace, No more land it's over with now !",0,0,2023-10-20T07:45:42Z,0
Land for Peace is over with And The Great God of Israel is taking his land back from the Palestinians and UN NATO !,0,0,2023-10-20T07:42:54Z,0
"It's not about land for peace anymore is it ? , Gaza is Property of The God of Israel forever ! Not un nato or the Palestinians !",0,0,2023-10-20T07:40:31Z,0
Land for Peace didn't work time to get rid of the Palestinians and take back Gaza !,0,0,2023-10-20T07:37:36Z,0
A divided nation cannot stand so Israel must take back Gaza into Israel. No more land for peace deal with Palestinians or UN NATO !,0,0,2023-10-20T07:34:47Z,0
God wants Jews to take back Gaza and remove the Palestinians from the land.,0,0,2023-10-20T07:33:15Z,0
Land for Peace stole the land of Gaza from The Great God of Israel,0,1,2023-10-20T07:31:56Z,0
These Heathens reporting on The Land stolen from The God of Israel in Gaza better watch what they say !,0,0,2023-10-20T07:30:08Z,0
Gaza is Land Stolen from The God of The Jews in Israel ! Vengeance is mine saith The Lord I will repay !,0,0,2023-10-20T07:27:25Z,0
UN NATO stole God's land of Gaza for Their Land for Peace deal. God's angry about it !,0,0,2023-10-20T07:20:03Z,0
