text,likes,replies,date,sentiment
"It's intriguing how some try to highlight that not all the babies were beheaded, as if being shot or bombed is any less tragic. Is it only a significant issue when it affects one side? The reality is that all of this is deeply wrong, without exception. It's important to remember that if you engage in aggression, you shouldn't be surprised when there's a backlash. This is a two-way street.",1,0,2025-02-01T17:24:55Z,0
"Thank you Al-Jazeera for a clear, concise, well-researched investigation with footage and sources. We can always count on this channel to tell the truth",13,0,2025-02-01T11:47:36Z,0
"People are actually stupid. You think “incriminating” footage being shown to you means that it’s necessarily the whole picture. Well it’s not, furthermore everything following the October 7th massacre is pure consequences to it. Why y’all surprised.",2,0,2025-01-31T04:52:48Z,0
"An eye for an eye.
A tooth for a tooth.
That's the way justice is served.

So what's the point of mourning of what's happening in Gaza.

If you believe in God, you must believe that God has spoken to you through what has happened. After all He allowed it to happen.

Sad.. but thats the truth.
The hard truth for some of us.",0,0,2025-01-30T12:22:44Z,0
"This is diabolical
These guys are not human.",0,0,2025-01-30T06:42:48Z,0
Oct 7 only continues to justify the actions of Israel and why they are necessary. The extreme groups of Palestinians needs to understand they will gain nothing with this kind of resistance,2,0,2025-01-29T09:42:10Z,0
Biden the liar,0,0,2025-01-28T07:04:56Z,0
Shame on bbc CNN and other western media,0,0,2025-01-28T07:04:38Z,0
"They wanted to kidnap as hostages for captive exchange which after words z scene turned violent which costed z life more than 60,000 Palestinians!!!!!
How does that sound compared to 1000,if at all true?",2,0,2025-01-26T09:39:01Z,0
In 2025 Israel is now trying negotiations for Hamas to free Israeli hostages Israel is done,1,0,2025-01-26T08:33:42Z,0
"propaganda, the land belongs to Israel",3,2,2025-01-25T16:55:09Z,0
Completely fallacious claims throughout this video but it's by an organisation funded by Qatar and constantly promulgates antisemitism so it's unfortunately not surprising.,3,2,2025-01-25T16:40:26Z,0
Long live the resistance,2,0,2025-01-25T05:56:31Z,0
Thank you so much for this unbiased and accurate account 🇮🇪🇮🇪🇲🇶🇲🇶,1,0,2025-01-24T20:05:32Z,0
Prey for Palestine,0,0,2025-01-24T12:12:11Z,0
Free Palestine,1,0,2025-01-23T17:24:45Z,0
Ty eastern media for enlightening me you used tanks to take over civilian villages. .,0,0,2025-01-23T10:07:23Z,0
"For Bibi to say that they burned the baby alive and than shot which is such a terrible lie it just doesn't make sense,but they never admit or will ,that they burned some of the dead hamas body's so that they can after show the world this ,whilst the world will believe after seeing this ,but not knowing the true identity of all those burnt bodies which the IDF did to Hamas, never did they say they too killed some of their own people so that they can say to the world that the hamas killed their own people.",1,0,2025-01-22T20:09:51Z,0
Hamas invaded on Oct 7th. Choices have consequences .,2,1,2025-01-22T00:44:49Z,0
"Not that Palestinians can do much but they really might have just about the worst political leadership, even from the standpoint of the poor standards in the region.",1,0,2025-01-21T21:54:50Z,0
They elected Hamas to run their country. They don’t care about their people,2,0,2025-01-21T17:39:59Z,0
"This is noise and propaganda, in pure form. Take as an example, the clip at 2:05, this is clearly Hamas insurgents. they wear AK-47, the vehicle is a toyota Hilux, the make that typically is used by insurgents and not very common in Israel. The way they disperse and they all seem to be fighting age males. Anyone who thinks this documentary is a neutral depiction, is not using critical thinking. Al Jazeera is pure propaganda.",1,1,2025-01-20T06:54:54Z,0
This is anti Semitic propaganda.,2,0,2025-01-20T04:54:00Z,0
Forget what Israel apparently said Hamas did which they didnt. Just look at the video footage themselves and see what they did. Thats enough.,0,0,2025-01-19T23:39:23Z,0
"Let's investigate 0ct the 7th 
Al JavaScript starts at 1948",0,0,2025-01-19T17:47:50Z,0
Only murderers can do those things to civilians.,0,0,2025-01-19T15:17:04Z,0
The lies are astounding….,0,0,2025-01-19T05:26:24Z,0
Hamas attack is same as kargil attack both don't know how to end war😂,0,0,2025-01-18T15:57:16Z,0
Nearly 75% of the victims at NOVA were kilked by the idf.,3,4,2025-01-17T02:15:07Z,0
"Now I know it's hard to rely on news soucre as the authenticity will always be questionable but lies or not, The occupant does & always have been terrorizing Palestine for many years and that's the truth!",0,0,2025-01-16T06:28:17Z,0
"Well, I have now watched it to the end and I cant say too much more except that to say 70% of the dead is women and children is complete rubbish. I also think the propaganda on both sides is well and truly in full swing. final thoughts are Hamas knew their actions would result in an anhelation of their forces and many civilian casualties, however the ratio of civilian to combatant death is far lower than the average and as for the outcome of war: no one wins, only more hate and more distrust wins.",1,0,2025-01-14T13:11:38Z,0
7 minutes: International community did not respond because back then they were not fooled by Hamas- unlike now where the International community is fooled by Hamas propaganda who call Western supporters Useful idiots.,1,0,2025-01-14T11:41:15Z,0
"5 minutes 30 seconds: the suit has vivid memories of Israeli tanks bombs, ""martyr"" funerals (you mean terrorists).  Yep- these memories are direct results of attacks on Israeli civilians which result in the IDF neutralizing terrorists.  One again only telling half the story.",1,0,2025-01-14T11:37:56Z,0
"You give Bassem naim, a terrorist of hamas to be interviewed? He fights against israel own existence",1,0,2025-01-14T03:36:10Z,0
"So many lies. The kibutzim were not establish on arabic lands. They did not live there for thousands of years of years. The big majority of them came only in the 20th century. 
In 2005 israel left all of the gaza strip and kicked 8000 jews from their home. Al Jazeera does mot believe the jewish people have a right to exist in their own Homeland, their only homeland in 3000 years. You can not change history or facts.",7,1,2025-01-14T03:33:33Z,0
"This is a false flag. I’m disgusted, but not at Palestine. 

Please love one another.",0,0,2025-01-13T16:14:02Z,0
32:33 so an rpg is consider a light weapon now???,2,0,2025-01-10T20:12:29Z,0
Futuristic technology is a Muslim don't panic,0,0,2025-01-10T18:24:52Z,0
"Everytime during the Israel occupation many years ago, the IDF were actually using torture far beyond what is covered here,also they used weapons which are illegal,Hamas grew from their occupation,then their buddies the yanks categorised them as terrorists for only defending their rights as people of the land,Israel is and always will be a propagator of crimes against humanity.",1,1,2025-01-10T04:49:10Z,0
Who cares about the lies we saw them storm Israel and kill innocent people and got themselves and there people killed still till this day it makes no sense they didn’t need to lie in the first place everyone seen what they did that bunker haunts me so much…,1,0,2025-01-10T01:21:17Z,0
"I agree free Palestine but it was not a peaceful protest lighting tyres on fire to budge forward to “rip out there hearts” most palastine women an grown and teenage men were wanting to harm Israeli people hamas fooled there own people they have killed there own because they wanted them to attack so no it wasn’t peaceful regardless of who’s land is who’s or the deeper situation killing or harming as Palestine opened fire on the soldiers… there is a whole documentary on the women an children saying they were not human shields they wanted to harm people women feeding there men ready to attack laughing… I don’t believe all Palestinians are part of this but I think they were well aware of what there country was turning into and people know right from wrong… just don’t go to the protest don’t be fooled don’t be apart of it, they knew full well. It’s madness anyone did this to the uk there would be a war also. I don’t condone it going on till this day but they have taken there people they don’t no who is part of hamas who isn’t it’s hard to believe them so basically there wiping them out which I’m not ok with but War is war. Oh and I just seen them praying over the 7th is so weird to me they enjoyed it they wanted war they got it and put there people all at risk is selfish.",0,0,2025-01-10T00:46:24Z,0
How much did Hamas pay you for this documentary?,2,1,2025-01-09T14:32:01Z,0
"There’s a reason Al Jazeera is always critical of Israel and gives Hamas favorable coverage. For those of you who don’t know, Al Jazeera is Qatari state-run media. Qatar is Hamas’ biggest financial donor. Qatar’s government allows Hamas leadership to take refuge in Qatar as well. This whole documentary was made to subtly justify the attack on October 7th. The last 5 minutes make that fact perfectly clear.",25,4,2025-01-09T09:33:55Z,0
"this is why i will never trust al jazeera again 
you people are not real journalists",1,0,2025-01-08T08:55:47Z,0
"A channel of lies, even Palestine has banned you from their country.",1,0,2025-01-07T16:50:35Z,0
Al Jazera is banned in the West Bank by the PA I wonder why?,2,0,2025-01-05T14:43:16Z,0
Now palestines are playing victims.,12,1,2025-01-04T23:33:22Z,0
Useless war.....,1,0,2025-01-04T21:19:45Z,0
Israel and America supposed to be one. 😮,0,0,2025-01-04T20:20:21Z,0
Why is. America not showing this information,1,1,2025-01-04T20:19:34Z,0
Why is. America not showing this information,0,0,2025-01-04T20:19:12Z,0
What a shame to Aljazeera,1,0,2025-01-04T12:22:16Z,0
Why there was no army there since it was so close there and just 1 route to go  away,0,0,2025-01-04T02:40:57Z,0
"In a way, whether the Israelis exaggerated the attacks of october 7th including the dead babies, yes that is wrong and clearly propaganda..
However, civilians were still shot indiscriminately, animals were maimed and women were raped. To simply say, oh well Israel lied about dead babies, yes that's wrong, but it doesnt mean the crimes committed were not brutal.
Israel didnt need to lie about dead babies, they did so to maximise the brutality. It was brutal enough without having to talk about babies burned in ovens. The horrors committed are enough on their own to show how brutal it was.",0,0,2025-01-03T12:01:44Z,0
These events DO justify Israel in Gaza,1,1,2025-01-02T14:39:05Z,0
This documentary sucks and is a  pro-terrorism channel,3,2,2025-01-02T14:12:12Z,0
"By stitching together dozens over dozens of cherry picked, out of context short segments taken in different times, different places, different people, often unrelated, I can literally forge any narrative I want to.

And this is exactly what you did in this video.

This video is the purest form of propaganda. That works only on people that unable to think critically.",8,2,2025-01-02T06:37:21Z,0
Actually i was so surprised if this video was about oct 7th😅 No it was about Hamas and pallestinians,0,0,2024-12-30T06:37:36Z,0
"Have only watched two minutes and stoped immediately. Its not about 0ct 7th, it's about justification of October 7th. PALLESTINIANS HAVE BEEN IGAZA FOR MILLENNIUMS ISRAEL HAS BEEN WHERE IT'S FOR MILLENNIUMS this is Goliath v David war, channels like Aljazeera don't want thhe world to know the real truth. Its the PALLESTINIANS sho occupied Israeli lands as result of Israelis being scattered many years back. Pallestinians belong to Gaza for MILLENNIUMS but historically they have always wanted to take over Israeli lands, ILLUSION",0,1,2024-12-30T06:30:52Z,0
"I’m an American that watches foreign news rather than my owns country . I watch a lot of Al jezera in hopes of gaining perspective. After this documentary I will never watch them again. I believe every side looses in a war and I’m disgusted with both sides equity, that being said I can’t believe they are trying to down play what happened so much that it feels like justification!!! How freaking dare you! God help younpeople",3,0,2024-12-29T10:10:36Z,0
Long live Israel,0,0,2024-12-29T07:05:28Z,0
Israel was not to blame for this brutal attack. And no innocent individuals would have been murdered if this unforgivable attack had not occurred.,0,1,2024-12-29T06:58:28Z,0
"The December 13th , 1993 was the darkest day in history of Israel diplomacy and policy making. That day predetermined the October 7th. The Oslo Accords to were signed out of making peace with enemies at any cost. Israel ended up with kibbutzes right at the border and Israel army that defended Judea and Samaria in the Sinai desert ended up with that mediocre fence against terror both domestic and international and laid foundations not only for the massacres on October 7th but also that horrible war in Gaza that’s going now taking soldiers life and that’s of Gazans albeit majority of Gazans , a good 90%, do support war against Israel. Only a handful of Palestinians in Gaza against the war . The Oslo Accords made Israel weaker and Gaza stronger and Hamas took advantage of that.",0,1,2024-12-29T02:55:31Z,0
"So what is the purpose of this documentary?
1. Justification for Hamas's atrocities.
2. IDF, inability to notice the the start of Hamas's atrocities.
3. Blaming IDF and police for rather killing the civilians
 For Al Jazeera to do this, were the Hamas fighters selective in shooting? 
You can see Hamas's terrorist throwing a grenade in the people in a Bomb shelter, was it not true?
Hypocrite",0,1,2024-12-26T19:19:44Z,0
This armed group  looks like  not Palestinians.  They  are like the DAESH armed group    they work  for goberments  businessesman  politics.,0,0,2024-12-26T15:55:03Z,0
"Israel knew in advance. They weren't caught off guard. They stepped down and allowed it to happen. It was the excuse they needed to do all they have done since then. Additionally, the music festival was scheduled to take place in a secure location then two days before it was moved to the location where the attack took place. This information has since been scrubbed from the internet as I can no longer find it anywhere, and I don't think this chance of venue was a coincidence.",0,0,2024-12-26T02:26:55Z,0
"I have lost complete faith in most if not all Western media houses. Blasting out unverified lies, not following up and verifying for themselves, and then the worst of all, staying dead quiet while the slaughter of Gaza continues. Thank you Al Jazeera for doing the job of real journalism.",0,0,2024-12-22T17:15:08Z,0
an international commission should be appointed for Oct 7th.,0,0,2024-12-22T13:19:49Z,0
Animals.   There is a reason you are where where you are.,0,1,2024-12-19T02:46:03Z,0
Israel Island was given by God through Abraham,0,0,2024-12-15T22:17:22Z,0
"Now they are playing the victim, Israel did not start the war. They wanted war, so there you have it.Don't even think that they will give you the borders you want. And Israel  don't negotiate with terrorists..",0,1,2024-12-15T18:39:57Z,0
Stop minimizing what Palestine did and stop trying to justify,5,1,2024-12-15T07:16:18Z,0
Both these attacks and the genocide in Gaza are just rock bottom of humanity. I can feel nothing but empathy at the horror of being a civilian in situations where terror reigns.,6,2,2024-12-11T16:35:12Z,0
"I love the victim blaming showing the clear bias of Al Jazeera. 11 minutes in and it can be summarized as ""It was Israel's fault that they didn't act early enough on the attack"" Like? Doomed if they do, doomed if they don't or what? If they would have acted with force there would have been outrage again. 

I am not saying the response of Israel and the bombing of innocent civilians is justified but at least try to report it without the obvious bias.",0,1,2024-12-09T10:06:25Z,0
Palestinian Brian wash,4,0,2024-12-06T17:17:26Z,0
"There's is no Palestine. The word palestina was given to the land of Israel by the roman empire because it hated the Jews who were there before any arab. There's no such a place as west bank, its ""Judea and Samaria"". All of gaza ""It's territory legitimately conquered by Israel in 1967"" it is JEWISH LAND!!. By thousands of years of history, heritage, and by promiseI. It is the heartland of their biblical history. Jewish is an ethic group, is a religion, is a culture, is a Nation. Judeism was born 5,000yrs ago it is one of the most ancient Nation on the planet!",4,0,2024-12-05T04:58:57Z,0
"It goes further than the excellent Al Jazeera analysis. The century-old Israel-Palestine Conflict is certainly about land. But I agree that 7 October was not. Between Bibi's 29 December 2022 victory speech promising to expand settlement construction and then annex them into Israel, and Itamar Ben Gvir (Bibi's fundamentalist Jihadist Minister for National Security) February 2023 promise to force 'revenge' on those who resisted, between those dates and 6 October, Israelis killed 342 West Bank citizens, nine of them murdered by settlers. What death toll did Hamas have to tolerate before striking back? Another 500, 1000, 5000? Remember that in mid-2014 we in the West tolerated Israel's slaughter of ~2200 Gazans because 3 settler teens were murdered. 342 not justification versus 3 was? Is that not a wee bit unbalanced ... a wee bit overtly racist? The Hamas invasion and the IDF genocide in Gaza did not start on 7 October, but on 29 December 2022. Now we all know who triggered it. And 7 October was just one link in the chain-of-events, not the 'start'. So why does this come as a shock revelation? I can tell you. A BS Western mainstream media terrified of being labelled as anti-semitic.



Reply",0,0,2024-12-04T14:00:37Z,0
"Love people, people.  That's the only answer.",1,0,2024-12-04T05:53:48Z,0
"Free free Palestine 🇵🇸, but the violence is unacceptable, why killing innocent civilians, unbelievable disgusting",0,0,2024-12-03T08:17:27Z,0
We have to put in jail  the leaders  who finance  wars,0,0,2024-12-03T05:42:03Z,0
The  manifest destiny  isn't  true.,0,0,2024-12-03T05:36:39Z,0
"Once again .. Aljazeera showing itself to be the Middle East Gatekeeper for western media .. and the ""western audience"" .. while being based out of Qatar which hasnt lifted a finger against israel to help stop the massmurder of Palestinians..",1,1,2024-12-02T19:49:27Z,0
ok I'm sorry to disappoint but this is clearly one sided.,2,4,2024-12-02T19:22:44Z,0
They are killing their own,0,0,2024-12-02T03:30:33Z,0
Israel warned them.,0,0,2024-12-02T03:28:53Z,0
Why didn't he leave.,0,0,2024-12-02T03:28:21Z,0
May peace be established between the two places,0,0,2024-12-01T13:53:44Z,0
"What a bullshit, as if maybe 1 or 2 fakes to make it look worse relativate the cruelity of what happend",0,0,2024-11-30T22:43:08Z,0
"You are a fool if you believe that a multi-billion funded world-class sophisticated military with AI laser-guided technology & Iron Dome defense, FAILED to stop an attack by a group of peasant captives in their open air prison.

They clearly allowed (or orchestrated) it to happen—as an excuse to carry out this vicious annihilation we see before our eyes. Their goal has always been the same: to make it a “100% Jewish state”—which is why they stole the land in the first place.

_“...The Israeli origin should be totally covered while attention should be shifted to any other possible factor . . .”_ (Benjamin Givli, head of Israeli military intelligence, outlining an Israeli terror campaign to be blamed upon Moslem extremists. Documented during the inquiry into Israel’s “Lavon Affair.”)",2,0,2024-11-27T21:45:56Z,0
never forget. peace on Palestine,2,0,2024-11-27T18:26:58Z,0
"It dawning on me, Watching this, that this HAS to be an inside job and all of this fitting together coincidentally PERFECTLY is just too unsettling and stirs something..... On par for the politics that are pushed at the time? oh my goodness! this is going to get crazy... Not that it hasn't already. but if this is 1% of the truth then the other 99 is going to CHANGE EVERYTHING.😮",0,0,2024-11-26T23:53:27Z,0
HAMAS fighters? Their called terrorists.,1,1,2024-11-26T18:58:12Z,0
this investigation is bullshit. 7 October massacre begun with QATAR's dollars and led to killing innocent people in israel. HAMAS and QATAR are responsible for died people in israel and palestine,2,0,2024-11-26T15:03:52Z,0
Is not need investigation we have full of evidence day nd night we are looking nd watching what's going in there ghaza as we are muslim let's help our brothers nd sister's in phalastine  why all muslim countries are not talking about this 😢😢,4,0,2024-11-26T03:16:01Z,0
"""ONLY ONE CASE OF GRAPE"" .... oh in that case what they did was ok, Al jizzera is such a joke 🤣",1,1,2024-11-26T02:17:43Z,0
"if u r in prison how dose gaza population grows 0.89 m to 2.1milion, this all people enjoying in prison .... how dose they got time for this ....",0,0,2024-11-25T19:51:59Z,0
It was heart wrenching to see those terrified and lifeless children.,1,0,2024-11-25T18:38:23Z,0
Hamas brought disaster to Palestinian I feel sorry for Palestine,4,0,2024-11-24T11:15:53Z,0
"Plus - remember, Israel withdrew and the gazans ELECTED hamas in. They voted for them.",2,3,2024-11-24T08:23:14Z,0
"32:58 ""there's no way an RPG would make that sort of damage"" ok bro 😂",0,2,2024-11-24T00:38:54Z,0
Now you know ....,0,0,2024-11-22T08:12:04Z,0
"After watching an Al Jazeera documentary about the events of October 7, where Hamas invaded Israel and killed numerous people, I feel compelled to comment. While it's possible that the media may have exaggerated certain aspects, nothing justifies the killing of innocent people who were attending a festival or those desperately hiding in a bunker, only to have grenades thrown inside. There is no justification for such actions, yet it seems that Al Jazeera omitted this part of the story. Even if some reports—like those about babies—are untrue, you don't see suicide bombers targeting Palestinian civilians in restaurants. Moreover, Islam and Allah have never encouraged people to fight over land but to seek peace. ""May peace be with all of you!""",0,3,2024-11-21T05:26:44Z,0
So now who is paying the price now Hamas of course,1,0,2024-11-19T18:22:03Z,0
"From the start of the documentary, I've tears in my eyes and heart.  I make duah !Allah grants them the best victory 😢😢😢",0,0,2024-11-19T15:00:14Z,0
"Niki Haley, Anthony Blinken, Biden and Netanyahu should be prosecuted for war crimes.",0,0,2024-11-19T07:07:38Z,0
ok not going to see this documentary anymore.,0,0,2024-11-19T00:57:50Z,0
In my personal fight for Palestinian freedom I have kinda found my own but I will never be truly free until they are Nnone of us will be,0,0,2024-11-18T05:33:05Z,0
We know that every accusation made by Israel is simply a confession of what they themselves are guilty of,0,0,2024-11-18T05:06:52Z,0
Every accusation made by Israel is simply a confession of what they themselves are guilty of,0,0,2024-11-18T02:47:57Z,0
"All praise and thanks is due to Allah alone. 

All praise and thanks is due to Allah alone. 

All praise and thanks is due to Allah alone.",0,0,2024-11-17T21:42:51Z,0
Isn't it that al jazeera's mother state qatar is supportive of hamas?,1,1,2024-11-17T10:41:46Z,0
This is why Israel is fighting so hard.,1,1,2024-11-17T04:59:00Z,0
"There is now video of Palestinian people calling hamas terrorist group, accusing hamas of killing them, preventing them from getting humanitarian aid, and saying IDF soldiers are the ones helping them. Two of them were using crutches because they were shot by hamas when they wanted tp get food and water

There is also a video of hamas torturing Palestinians.",1,1,2024-11-16T03:18:30Z,0
I have a lot of time for Al Jazeera but to portray this an an unbias investigation is laughable. No mention in the preamble as to why Israel thought it necessary to build a wall in the first place (Hamas have a long history of mass murder of the civilian population pre-dating 7th Oct).  No mention that the attack was carried out at the behest of the Iranians to scupper Israel's chances of signing the then imminant peace deals with many of its muslim neighbours.  No mention that the savagery of the attack on civilians was calculated to provoke the harshest response from Israel (again to scupper hopes of a lasting peace deal). Essentially Hamas carried out the attack for Iran KNOWING they would be scarifying 1000's of their own people but they did so anyway because they have NO INTEREST in making a peace deal with Israel or creating a two state solution. No mention that Netanyahu backed a two state solution in 2009 and the Palestians rejected it because they are only interested in Jewish genocide. Until the UN and all the western liberals get that through their thick skulls Israel has every right to defend itself.,1,3,2024-11-15T23:02:01Z,0
13:29You know when an alligator eats the hippo's baby it's never good for the Alligator 🐊,0,0,2024-11-15T15:35:29Z,0
43500 innocent Palestines 🇵🇸 killed as of today.,0,0,2024-11-15T06:38:22Z,0
Good documentary,0,0,2024-11-14T12:17:35Z,0
You sure that yossi guys last name is landau and not Pacino someone give him an Oscar 😂😂😂,0,0,2024-11-14T08:19:35Z,0
Nethanyahu allowed and give chances for palastinian to enter to attack Israelis.  The motive was to attack and invade gaza expelling palastinians. The criminal Nethanyahu was behind all this trouble. One day Israelis will realize it. Israelis soldiers killed their own citizen to take advantage of the situations,0,1,2024-11-12T13:14:35Z,0
"Even for october 7 people blamming Israel - dont you see you are biased ? use common sense.
Even if you say ""Israel knew"" It does not make the acts of Hamas ok. You keep telling yourself this narative but deep inside you know you just have pure hate with no justification toward Israel.",1,1,2024-11-11T15:23:15Z,0
"This is not Palestine land it is the land of isreal. Isreal should also claim the lands where they were forced out ie Iran ,Iraq and other arabs land where they were killed,rape and chased out just as these Arabs called palestines are claiming isreal land",0,1,2024-11-11T11:15:23Z,0
Hamas are the ones that are killing palestines whereas the idf are helping the palestines,0,0,2024-11-11T11:09:15Z,0
"Oct 7 just an incident...it can happen anytime since 1948...how come those  deppressed society of palestine cant stand any longer..society being harassed everyday by soldier checkpoint,..no airport ,no port...farmer land being stolen,house being destroyed..resistance being killed...all happen since 1948...the occupier had to face that consequances(october7)...the world ,UN doing nothing.civillian now being murderer by bomb  supplied by the west...how come they dare to said God will bless  what they are doing...",0,0,2024-11-11T03:58:39Z,0
